Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,28,Mississippi,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,29,35057.103448,8034.6206897,6612.3103448
State,28,Mississippi,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",20,39428,10212.6,9339.65
State,28,Mississippi,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",46,23938.413043,7228.7826087,6116.9565217
State,28,Mississippi,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",25,49970.52,10680.88,9549.8
State,28,Mississippi,758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",19,36795.263158,6720.6315789,5801.6315789
State,28,Mississippi,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,29,27158.068966,5936.0689655,4747.2758621
State,28,Mississippi,765,CESAREAN SECTION W CC/MCC,46,34261.065217,10775.347826,8485.1956522
State,28,Mississippi,766,CESAREAN SECTION W/O CC/MCC,27,33274.444444,5640.8518519,4058.1481481
State,28,Mississippi,774,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,13,21775.615385,6469.4615385,4875.7692308
State,28,Mississippi,775,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,38,13325.868421,4756.0263158,3191.2368421
State,28,Mississippi,781,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,21,17155.952381,7365.5238095,5339.047619
State,28,Mississippi,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,11,24530,6192.8181818,4847.2727273
State,28,Mississippi,803,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH CC,13,52993.769231,10328.538462,9433.1538462
State,28,Mississippi,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,77,48559.207792,13320.038961,11761.25974
State,28,Mississippi,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,186,39844.795699,8937.1075269,7237.8225806
State,28,Mississippi,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,22,24882.863636,6092.7272727,5088.6818182
State,28,Mississippi,811,RED BLOOD CELL DISORDERS WITH MCC,483,41173.043478,8869.9979296,7486.6501035
State,28,Mississippi,812,RED BLOOD CELL DISORDERS WITHOUT MCC,1162,26471.555938,6015.2383821,4912.6798623
State,28,Mississippi,813,COAGULATION DISORDERS,236,51037.864407,12878.114407,11605.15678
State,28,Mississippi,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,21,48171.619048,12530.904762,10700.47619
State,28,Mississippi,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,35,22697.657143,6410.2571429,5307.9142857
State,28,Mississippi,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,12,57286.916667,14464.5,13124.083333
State,28,Mississippi,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,23,108908,27885.304348,26133.869565
State,28,Mississippi,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,20,70306.7,14028.45,11710.2
State,28,Mississippi,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,12,52477.166667,16236.75,13915.25
State,28,Mississippi,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,15,190956.8,29495.6,25814.2
State,28,Mississippi,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,40,149417.875,43265.6,37689.525
State,28,Mississippi,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,22,50258.909091,22441.5,11728.181818
State,28,Mississippi,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,16,149074.25,51033.4375,42529.75
State,28,Mississippi,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,16,51891.375,19016.125,17264.1875
State,28,Mississippi,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,13,44555.076923,13140.230769,10529.384615
State,28,Mississippi,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,94,70537.723404,18854.510638,17422.021277
State,28,Mississippi,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,83,52056.771084,10416.26506,8739.8554217
State,28,Mississippi,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,16,32610.9375,7448.875,6348.625
State,28,Mississippi,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,20,64585.65,10657.35,9614.4
State,28,Mississippi,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,19,59144.842105,8368,7589.7368421
State,28,Mississippi,845,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT,11,32443.454545,5863.5454545,4395.9090909
State,28,Mississippi,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,11,78771.090909,17578.727273,14950.818182
State,28,Mississippi,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,126,48449.190476,10462.452381,9069.1587302
State,28,Mississippi,848,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,14,22518.714286,8669.5,7533.5714286
State,28,Mississippi,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,1227,136536.8313,30388.559087,27955.101874
State,28,Mississippi,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,248,72130.16129,14134.754032,12655.108871
State,28,Mississippi,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,100,124277.59,28619.48,26696.69
State,28,Mississippi,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,118,60230.305085,12457.779661,10903.813559
State,28,Mississippi,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,12,44346.833333,7913.9166667,6712.5
State,28,Mississippi,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,145,54055.951724,12039.317241,10197.737931
State,28,Mississippi,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,113,24146.938053,6340.2477876,5313.4513274
State,28,Mississippi,864,FEVER AND INFLAMMATORY CONDITIONS,132,25176.69697,5890.2424242,4720.1060606
State,28,Mississippi,865,VIRAL ILLNESS WITH MCC,46,40003.434783,10121.304348,8402.5652174
State,28,Mississippi,866,VIRAL ILLNESS WITHOUT MCC,66,20236.863636,5566.8787879,4045.6666667
State,28,Mississippi,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,45,56671.111111,14972.377778,13165.6
State,28,Mississippi,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,18,25470.277778,7354,5003.2222222
State,28,Mississippi,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,457,178892.42013,36572.271335,33865.708972
State,28,Mississippi,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,8852,54896.70357,11279.296882,10024.503163
State,28,Mississippi,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,2107,32260.371618,6859.0284765,5568.2083531
State,28,Mississippi,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,100,19807.43,5393.69,4362.92
State,28,Mississippi,881,DEPRESSIVE NEUROSES,162,9461.7962963,5268.2037037,4135.4938272
State,28,Mississippi,882,NEUROSES EXCEPT DEPRESSIVE,53,13831.792453,5666.6981132,4421.8490566
State,28,Mississippi,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,256,23042.453125,7370.6367188,6330.7539063
State,28,Mississippi,885,PSYCHOSES,1397,16870.792412,7923.2970651,6441.2748747
State,28,Mississippi,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",50,12463.72,3582.08,2583.92
State,28,Mississippi,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",87,51573.597701,8069.7816092,7069.183908
State,28,Mississippi,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",96,44749.864583,10608.979167,8845.0416667
State,28,Mississippi,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",739,15194.416779,5073.0202977,4004.368065
State,28,Mississippi,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,17,203143.17647,33755.294118,29797.117647
State,28,Mississippi,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,35,71281.514286,13844.657143,12899.228571
State,28,Mississippi,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,84,121338.02381,28616.428571,25791.547619
State,28,Mississippi,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,109,64447.155963,13577.706422,11591.614679
State,28,Mississippi,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,54,41841.166667,9012.5,7850.3703704
State,28,Mississippi,914,TRAUMATIC INJURY WITHOUT MCC,27,27255.666667,6003.037037,4370.4444444
State,28,Mississippi,915,ALLERGIC REACTIONS WITH MCC,62,46730.645161,11060.564516,9221.3870968
State,28,Mississippi,916,ALLERGIC REACTIONS WITHOUT MCC,69,24871.043478,4485.6956522,2937.0869565
State,28,Mississippi,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,375,39686.554667,8874.3093333,7711.1333333
State,28,Mississippi,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,222,23240.666667,5046.6666667,3670.9414414
State,28,Mississippi,919,COMPLICATIONS OF TREATMENT WITH MCC,139,48410.223022,11421.330935,10122.179856
State,28,Mississippi,920,COMPLICATIONS OF TREATMENT WITH CC,123,28969.788618,6479.3252033,5454.0325203
State,28,Mississippi,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,37,23307.108108,4944.6756757,3735.7297297
State,28,Mississippi,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",27,41123.518519,9798.6296296,7670.962963
State,28,Mississippi,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",25,21038.16,5523.88,4331.8
State,28,Mississippi,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,24,193750.45833,35413.208333,32805.875
State,28,Mississippi,929,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITHOUT CC/MCC,17,154751.58824,17663.705882,16875.529412
State,28,Mississippi,935,NON-EXTENSIVE BURNS,38,92087.368421,11109.184211,9572.6315789
State,28,Mississippi,939,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH MCC,11,141976.90909,28258.272727,24182
State,28,Mississippi,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,22,51819.863636,13835.772727,13055.954545
State,28,Mississippi,941,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT CC/MCC,11,42432,11830.636364,10796.181818
State,28,Mississippi,947,SIGNS AND SYMPTOMS WITH MCC,152,33684.026316,7453.7039474,6441.5723684
State,28,Mississippi,948,SIGNS AND SYMPTOMS WITHOUT MCC,479,22298.987474,5257.2129436,4145.3361169
State,28,Mississippi,949,AFTERCARE WITH CC/MCC,20,25489.4,7815.25,7105.65
State,28,Mississippi,951,OTHER FACTORS INFLUENCING HEALTH STATUS,19,11780.789474,5230.2631579,4585.4736842
State,28,Mississippi,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",55,124560.05455,27114.418182,24624.290909
State,28,Mississippi,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,15,284215.66667,67157,61283.133333
State,28,Mississippi,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,20,129754.6,33434.4,27338.65
State,28,Mississippi,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,29,83379.793103,19458.931034,15530.931034
State,28,Mississippi,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,34,38296.794118,11624.911765,8954.3529412
State,28,Mississippi,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,59,58654.033898,17838.338983,16009.966102
State,28,Mississippi,975,HIV WITH MAJOR RELATED CONDITION WITH CC,33,49554.484848,9793.0606061,8599.1515152
State,28,Mississippi,977,HIV WITH OR WITHOUT OTHER RELATED CONDITION,20,39606.6,8693.35,7119
State,28,Mississippi,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,492,121398.10772,25394.237805,23880.300813
State,28,Mississippi,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,239,67835.882845,14799.301255,13449.543933
State,28,Mississippi,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,40,44700.25,9615.325,8624.825
State,28,Mississippi,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,135,111768.71111,20399.192593,18514.303704
State,28,Mississippi,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,123,45253.471545,10174.284553,8639.4878049
State,28,Mississippi,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,19,33126.315789,6923.2105263,5655.8421053
State,29,Missouri,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,76,826276.21053,217410.30263,208963.27632
State,29,Missouri,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",447,493448.74049,135525.89485,123695.67338
State,29,Missouri,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",291,274555.63918,71587.027491,66573.233677
State,29,Missouri,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,40,344139.275,90735.475,84657.85
State,29,Missouri,006,LIVER TRANSPLANT WITHOUT MCC,12,194258.25,35487.083333,33236.333333
State,29,Missouri,007,LUNG TRANSPLANT,21,373776.04762,89260.571429,87889.857143
State,29,Missouri,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",54,146208.22222,37745.648148,35275.796296
State,29,Missouri,012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",59,106459.08475,27701.118644,23563.711864
State,29,Missouri,014,ALLOGENEIC BONE MARROW TRANSPLANT,38,371897.73684,117800.60526,96480.552632
State,29,Missouri,016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,69,242592.92754,67425.884058,60831.594203
State,29,Missouri,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,40,382328.625,81655.6,76417.45
State,29,Missouri,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,312,156058.23077,37428.403846,34364.125
State,29,Missouri,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,96,110930.79167,24525.166667,22409.53125
State,29,Missouri,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,574,129593.49477,30781.149826,28694.127178
State,29,Missouri,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,201,96809.905473,21678.248756,17799.646766
State,29,Missouri,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,260,78340.761538,18063.669231,14773.884615
State,29,Missouri,028,SPINAL PROCEDURES WITH MCC,67,158477.08955,39062.567164,35140.402985
State,29,Missouri,029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,91,95527,24731.087912,19941.659341
State,29,Missouri,030,SPINAL PROCEDURES WITHOUT CC/MCC,29,71366.793103,14471.724138,12717.931034
State,29,Missouri,031,VENTRICULAR SHUNT PROCEDURES WITH MCC,24,106461.91667,27254.75,24164.708333
State,29,Missouri,032,VENTRICULAR SHUNT PROCEDURES WITH CC,30,59757.2,15191.433333,12906
State,29,Missouri,033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,45,50161.755556,11344.622222,10076.666667
State,29,Missouri,034,CAROTID ARTERY STENT PROCEDURES WITH MCC,28,93968.607143,25013.928571,22994.857143
State,29,Missouri,035,CAROTID ARTERY STENT PROCEDURES WITH CC,83,61870.698795,14440.240964,12937.493976
State,29,Missouri,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,109,45313.559633,11011.100917,9698.3577982
State,29,Missouri,037,EXTRACRANIAL PROCEDURES WITH MCC,107,83173.906542,21070.168224,19127.831776
State,29,Missouri,038,EXTRACRANIAL PROCEDURES WITH CC,374,51429.802139,10401.882353,8808.6631016
State,29,Missouri,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,666,35434.626126,7380.2297297,5765.2327327
State,29,Missouri,040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",152,99229,24496.269737,23092.802632
State,29,Missouri,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",196,66343.040816,15485.362245,13453.969388
State,29,Missouri,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",69,62057.144928,12184.521739,10547.927536
State,29,Missouri,052,SPINAL DISORDERS AND INJURIES WITH CC/MCC,32,61960.53125,12534.78125,10942.125
State,29,Missouri,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,331,40192.969789,9358.3655589,8013.0120846
State,29,Missouri,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,104,35879.192308,7334.1153846,5931.7211538
State,29,Missouri,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,333,54059.333333,14065.321321,12258.945946
State,29,Missouri,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,728,29314.148352,7943.4848901,6536.3406593
State,29,Missouri,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,28,42388.285714,11436.678571,10132.214286
State,29,Missouri,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,63,34959.428571,8429.9365079,7065.3650794
State,29,Missouri,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,46,23415.804348,6355.2173913,4471.3695652
State,29,Missouri,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",150,85422.8,17825.413333,15896.586667
State,29,Missouri,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",266,68044.184211,12592.680451,10960.342105
State,29,Missouri,063,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",56,58006.339286,10737.357143,8627.8928571
State,29,Missouri,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,1950,54557.661026,12378.111282,10826.733333
State,29,Missouri,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,2440,34567.484836,7187.304918,5693.1311475
State,29,Missouri,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,791,26440.286979,5315.2300885,3728.806574
State,29,Missouri,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,32,35949.75,9857.25,8396.875
State,29,Missouri,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,103,31489.883495,6184.8349515,4938.9417476
State,29,Missouri,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,771,29478.478599,5330.1906615,4091.5512322
State,29,Missouri,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,453,49591.013245,11251.960265,10076.545254
State,29,Missouri,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,306,31964.454248,6892.8529412,5817.1339869
State,29,Missouri,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,76,26865.605263,5400.4736842,4121.0789474
State,29,Missouri,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,197,36068.598985,9558.0659898,8655.5634518
State,29,Missouri,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,443,29718.726862,6845.9029345,5553.6230248
State,29,Missouri,075,VIRAL MENINGITIS WITH CC/MCC,18,51953,15223.444444,8805.1666667
State,29,Missouri,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,60,41903.216667,10878.816667,9887.6666667
State,29,Missouri,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,62,32914.209677,6648.6129032,5476.7096774
State,29,Missouri,079,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,11,23419,4867,3600.3636364
State,29,Missouri,080,NONTRAUMATIC STUPOR AND COMA WITH MCC,17,43928.235294,11481.529412,10535.764706
State,29,Missouri,081,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,18,26853.944444,5876.0555556,4411.3888889
State,29,Missouri,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,205,71900.253659,15853.434146,14366.614634
State,29,Missouri,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,239,41957.723849,9611.0878661,7672.5355649
State,29,Missouri,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,117,31642.08547,6643.7264957,5057.991453
State,29,Missouri,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,237,62272.953586,14724.953586,12812.333333
State,29,Missouri,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,372,39708.215054,8660.3548387,6961.4919355
State,29,Missouri,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,190,29583.026316,6136.7315789,4548.3736842
State,29,Missouri,088,CONCUSSION WITH MCC,12,30421.25,8562.8333333,7037.25
State,29,Missouri,089,CONCUSSION WITH CC,50,31793.26,6687.2,5525.66
State,29,Missouri,090,CONCUSSION WITHOUT CC/MCC,23,31611.304348,6466.6521739,3738.6086957
State,29,Missouri,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,409,45262.704156,10698.383863,9634.7750611
State,29,Missouri,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,422,29266.85782,6663.8530806,5465.9810427
State,29,Missouri,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,163,28620.638037,5538,3942.9815951
State,29,Missouri,094,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,36,110371.38889,25005.305556,23603.527778
State,29,Missouri,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,30,98266.4,17810.333333,16626.933333
State,29,Missouri,096,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITHOUT CC/MCC,14,55727.285714,15147.285714,13715.357143
State,29,Missouri,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,48,100473.3125,27375.083333,26233.5625
State,29,Missouri,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,22,39340,11489.954545,10321.818182
State,29,Missouri,099,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITHOUT CC/MCC,16,34563.125,7697.25,6389.6875
State,29,Missouri,100,SEIZURES WITH MCC,617,52864.340357,12089.541329,10747.560778
State,29,Missouri,101,SEIZURES WITHOUT MCC,930,26679.32043,6207.7924731,4938.8204301
State,29,Missouri,102,HEADACHES WITH MCC,49,33166.510204,7224.5714286,5993.5714286
State,29,Missouri,103,HEADACHES WITHOUT MCC,319,29040.858934,6101.9937304,4037.476489
State,29,Missouri,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,14,34807,11018.714286,8503.5
State,29,Missouri,116,INTRAOCULAR PROCEDURES WITH CC/MCC,11,61072.090909,13219.454545,11491.636364
State,29,Missouri,121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,19,32241.473684,7168.4736842,6316.6842105
State,29,Missouri,123,NEUROLOGICAL EYE DISORDERS,57,36023.22807,6101.0526316,4166.8596491
State,29,Missouri,124,OTHER DISORDERS OF THE EYE WITH MCC,25,41402.48,10008.72,8791.32
State,29,Missouri,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,60,31121.3,5853.35,4427.1333333
State,29,Missouri,129,MAJOR HEAD AND NECK PROCEDURES WITH CC/MCC OR MAJOR DEVICE,61,62864.721311,17200.95082,14550.803279
State,29,Missouri,130,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,20,44712.95,11618.05,9032.25
State,29,Missouri,131,CRANIAL AND FACIAL PROCEDURES WITH CC/MCC,39,94894.923077,19582.846154,18187.461538
State,29,Missouri,133,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC/MCC",55,59030.763636,14630.527273,13142.454545
State,29,Missouri,134,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",20,48449.85,9831.15,8558.15
State,29,Missouri,137,MOUTH PROCEDURES WITH CC/MCC,23,34337.304348,10491.565217,9112.7391304
State,29,Missouri,138,MOUTH PROCEDURES WITHOUT CC/MCC,11,26363.272727,5941.5454545,4719.5454545
